query,page,clicks,impressions,ctr,position
sillas eames son resistentes,https://districomp.com.uy/p/silla-donna-eames-gris-oscuro/4095/4095,0,1,0.0,8.0
sillas ejecutiva,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,3,0.0,8.0
sillas ejecutiva,https://districomp.com.uy/p/silla-ejecutiva-donna-arcobaleno-h1-negro-/4055/4055,0,3,0.0,12.0
sillas ejecutivas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,12,0.0,85.66666666666667
sillas en divino,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,22.0
sillas ergonometricas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,3,0.0,40.333333333333336
sillas ergonometricas para computacion,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,7.0
sillas ergonomicas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,12,0.0,31.333333333333332
sillas ergonométricas para escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,11.5
sillas ergonómicas escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,28.0
sillas ergonómicas oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,4,0.0,50.0
sillas escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,24,0.0,26.208333333333332
sillas escritorio divino,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,112,0.0,9.044642857142858
sillas escritorio ergonomicas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,9.0
sillas escritorio ergonómicas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,15.0
sillas escritorio negras,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,3.0
sillas escritorio uruguay,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,4,0.0,22.5
sillas escritorios,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,24.0
sillas espera,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-espera/1,0,1,0.0,80.0
sillas europa,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-negra/4077/4077,0,2,0.0,7.0
sillas mesh,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,2,0.0,6.0
sillas milan,https://districomp.com.uy/p/silla-apilable-donna-milan-sin-apoyabrazos-negra/4072/4072,0,3,0.0,11.333333333333334
sillas montevideo,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,73.0
sillas oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,29,0.0,11.482758620689655
sillas oficina uruguay,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,5,0.0,23.6
sillas oficinas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,32.0
sillas para escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,2,0.0,43.0
sillas para escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,81,0.0,47.93827160493827
sillas para escritorio divino,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,58,0.0,8.0
sillas para escritorios,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,45.0
sillas para oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,3,0.0,46.0
sillas pc,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,49.0
sillas sin apoyabrazos,https://districomp.com.uy/p/silla-apilable-donna-milan-sin-apoyabrazos-negra/4072/4072,0,1,0.0,1.0
sillas tipo butaca,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,4,0.0,30.5
sillas tipo eames,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,2,0.0,17.0
sillas uruguay,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,94.0
sillas.de escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,1,0.0,12.0
sillas.de.escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,2,0.0,11.0
sillon,https://districomp.com.uy/p/sillon-oficina-donna-comfort-negro-/4059/4059,0,5,0.0,54.0
sillon de oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,3,0.0,5.666666666666667
sillon de oficina,https://districomp.com.uy/p/sillon-oficina-donna-comfort-negro-/4059/4059,0,7,0.0,2.857142857142857
sillon donna,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,1.0
sillon donna,https://districomp.com.uy/p/silla-ejecutiva-donna-arcobaleno-h1-negro-/4055/4055,0,1,0.0,6.0
sillon escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,17,0.0,5.588235294117647
sillon negro,https://districomp.com.uy/p/sillon-oficina-donna-comfort-negro-/4059/4059,0,8,0.0,7.125
sillon oficina,https://districomp.com.uy/p/sillon-oficina-donna-comfort-negro-/4059/4059,0,12,0.0,4.916666666666666
sillon para escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,7,0.0,3.7142857142857144
sillon para oficina,https://districomp.com.uy/p/sillon-oficina-donna-comfort-negro-/4059/4059,0,1,0.0,59.0
sillón escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,7.0
sillón oficina,https://districomp.com.uy/p/sillon-oficina-donna-comfort-negro-/4059/4059,0,1,0.0,5.0
silueta ideal,https://districomp.com.uy/p/yerba-cabral-silueta-ideal-1kg/1663/1663,0,65,0.0,1.0
silueta ideal cabral,https://districomp.com.uy/p/yerba-cabral-silueta-ideal-1kg/1663/1663,0,105,0.0,2.0952380952380953
silueta ideal yerba,https://districomp.com.uy/p/yerba-cabral-silueta-ideal-1kg/1663/1663,0,22,0.0,2.3636363636363633
silueta online,https://districomp.com.uy/p/yerba-cabral-silueta-ideal-1kg/1663/1663,0,1,0.0,9.0
silueta yerba,https://districomp.com.uy/p/yerba-cabral-silueta-ideal-1kg/1663/1663,0,8,0.0,1.0
sim de memoria ram,https://districomp.com.uy/p/tablet-m7-dual-sim-7-quot-16gb-negra-con-1gb-de-memoria-ram-multilaser-nb304-/4555/4555,0,1,0.0,38.0
simple alcohol,https://districomp.com.uy/p/papel-higienico-elite-jumbo-hoja-simple-500m-x6-ip-6119-alcohol-en-gel-elite-320ml/6575/6571,0,1,0.0,38.0
sindoh,https://districomp.com.uy/p/toner-sindoh-m410t6k-negro-original/2819/2819,0,3,0.0,52.666666666666664
sindoh m612,https://districomp.com.uy/p/toner-sindoh-m410t6k-negro-original/2819/2819,0,2,0.0,85.0
sindoh toner,https://districomp.com.uy/p/toner-sindoh-m410t6k-negro-original/2819/2819,0,1,0.0,4.0
sistema continua,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,2,0.0,10.5
sistema continuo,https://districomp.com.uy/p/impresora-multifuncion-hp-315-sistema-continuo-tinta-incluidas/3841/3841,0,3,0.0,29.333333333333332
sistema continuo,https://districomp.com.uy/p/impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,1,0.0,65.0
sistema continuo,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,3,0.0,21.333333333333332
sistema continuo canon,https://districomp.com.uy/p/impresora-multifuncion-canon-g2110-sistema-continuo-tinta-incluidas-/3878/3878,0,1,0.0,48.0
sistema continuo de impresora,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,2,0.0,5.0
sistema continuo de tinta,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,1,0.0,35.0
sistema continuo de tinta,https://districomp.com.uy/p/impresora-multifuncion-canon-g2110-sistema-continuo-tinta-incluidas-/3878/3878,0,2,0.0,47.0
sistema continuo de tinta,https://districomp.com.uy/p/impresora-multifuncion-hp-315-sistema-continuo-tinta-incluidas/3841/3841,0,5,0.0,44.0
sistema continuo de tinta,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,1,0.0,37.0
sistema continuo de tinta canon,https://districomp.com.uy/p/impresora-multifuncion-canon-g2110-sistema-continuo-tinta-incluidas-/3878/3878,0,3,0.0,30.333333333333332
sistema continuo de tinta epson,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,7,0.0,7.285714285714286
sistema continuo de tinta hp,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,1,0.0,20.0
sistema continuo de tinta hp,https://districomp.com.uy/p/impresora-multifuncion-hp-315-sistema-continuo-tinta-incluidas/3841/3841,0,8,0.0,20.25
sistema continuo de tinta hp,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,13,0.0,20.692307692307693
sistema continuo de tinta para hp,https://districomp.com.uy/p/impresora-multifuncion-hp-315-sistema-continuo-tinta-incluidas/3841/3841,0,2,0.0,5.0
sistema continuo de tintas,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,2,0.0,13.5
sistema continuo en impresoras,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,6,0.0,7.5
sistema continuo epson,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,29,0.0,8.724137931034484
sistema continuo epson,https://districomp.com.uy/p/impresora-multifuncion-epson-l3210-sistema-continuo-con-tintas-resma-fanacopy-a4/6078/6074,0,5,0.0,14.6
sistema continuo epson,https://districomp.com.uy/p/impresora-multifuncion-epson-l3210-sistema-continuo-tinta-incluidas/5858/5854,0,4,0.0,11.0
sistema continuo hp,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,3,0.0,12.666666666666666
sistema continuo hp,https://districomp.com.uy/p/impresora-multifuncion-hp-315-sistema-continuo-tinta-incluidas/3841/3841,0,6,0.0,5.0
sistema continuo hp,https://districomp.com.uy/p/impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,1,0.0,6.0
sistema continuo hp,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,11,0.0,9.181818181818182
sistema continuo hp 2775,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,0,1,0.0,9.0
sistema continuo hp 3775,https://districomp.com.uy/p/cartucho-original-hp-664-color-2135-2675-3775/2315/2315,0,5,0.0,11.4
sistema continuo hp 3775,https://districomp.com.uy/p/impresora-multifuncion-deskjet-ink-hp-3775-wifi-cartuchos-incluidos/5923/5919,0,1,0.0,26.0
sistema continuo impresora,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,1,0.0,8.0
sistema continuo impresora,https://districomp.com.uy/p/impresora-multifuncion-epson-l3210-sistema-continuo-con-tintas-resma-fanacopy-a4/6078/6074,0,1,0.0,83.0
sistema continuo impresora,https://districomp.com.uy/p/impresora-multifuncion-hp-315-sistema-continuo-tinta-incluidas/3841/3841,0,3,0.0,8.333333333333332
sistema continuo impresora,https://districomp.com.uy/p/impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,1,0.0,7.0
sistema continuo impresora epson,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,2,0.0,7.0
sistema continuo impresora hp,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,8,0.0,5.5
sistema continuo impresora hp,https://districomp.com.uy/p/impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,1,0.0,27.0
sistema continuo impresora hp,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,9,0.0,4.888888888888889
sistema continuo impresora que es,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,8,0.0,7.5
sistema continuo impresoras,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,7,0.0,4.857142857142858
"sistema continuo montevideo, departamento de montevideo",https://districomp.com.uy/,0,1,0.0,11.0
sistema continuo para hp,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,1,0.0,5.0
sistema continuo para hp,https://districomp.com.uy/p/impresora-multifuncion-hp-315-sistema-continuo-tinta-incluidas/3841/3841,0,5,0.0,4.0
sistema continuo para hp,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,4,0.0,5.25
sistema continuo para hp 2775,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,0,3,0.0,7.666666666666667
sistema continuo para impresora,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,6,0.0,6.166666666666667
sistema continuo para impresora hp,https://districomp.com.uy/p/impresora-multifuncion-hp-315-sistema-continuo-tinta-incluidas/3841/3841,0,2,0.0,4.5
sistema continuo para impresoras,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,180,0.0,7.877777777777778
sistema continuo para impresoras hp,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,14,0.0,4.928571428571429
sistema continuo para impresoras hp,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,3,0.0,4.333333333333334
sistema continuo para impresoras hp,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,2,0.0,7.0
sistema continuo que es,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,1,0.0,11.0
sistema continuo telefono,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,5,0.0,10.0
sistema continuo tinta,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,3,0.0,54.666666666666664
sistema continuo uruguay,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,1,0.0,6.0
sistema contínuo,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,1,0.0,28.0
sistema dcp,https://districomp.com.uy/p/impresora-multifuncion-brother-dcp-t420w-sistema-continuo-wifi-tinta-incluidas/3961/3961,0,4,0.0,52.25
sistema de impresion continua,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,2,0.0,9.5
sistema de inyeccion de tinta para impresora hp,https://districomp.com.uy/p/impresora-multifuncion-hp-315-sistema-continuo-tinta-incluidas/3841/3841,0,3,0.0,7.0
sistema de tinta continua,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,56,0.0,11.375
sistema de tinta continua brother,https://districomp.com.uy/p/impresora-multifuncion-brother-dcp-t420w-sistema-continuo-wifi-tinta-incluidas/3961/3961,0,19,0.0,32.15789473684211
sistema de tinta continua brother,https://districomp.com.uy/p/impresora-multifuncion-brother-dcp-t710-sistema-continuo-wifi-tinta-incluidas-/3804/3804,0,2,0.0,41.5
sistema de tinta continua epson,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,4,0.0,12.0
sistema de tinta continua para impresoras hp,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,1,0.0,8.0
sistema de tinta continuo,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,1,0.0,9.0
sistema hp,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,1,0.0,8.0
sistema multifuncional,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,2,0.0,7.5
sistema tinta continua,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,8,0.0,9.25
sistema tinta continua epson,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,3,0.0,9.333333333333334
sistema.continuo,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,14,0.0,9.071428571428571
sistema.continuo,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,4,0.0,10.25
sistemacontinuo,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,28,0.0,9.571428571428571
sistemas continuo,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,2,0.0,10.0
sistemas continuos,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,11,0.0,13.181818181818182
sistemas continuos de tinta,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,7,0.0,11.714285714285714
sistemas continuos de tinta,https://districomp.com.uy/p/impresora-multifuncion-canon-g2110-sistema-continuo-tinta-incluidas-/3878/3878,0,1,0.0,47.0
sistemas de tinta continua,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,0,1,0.0,15.0
skin off,https://districomp.com.uy/p/repelente-en-crema-200cc-skin-off-/1462/1462,0,1,0.0,43.0
sku almacen,https://districomp.com.uy/alimentos-y-bebidas/almacen/1,0,1,0.0,94.0
sku coca cola,https://districomp.com.uy/p/refresco-coca-cola-2-25l-x6/1717/1717,0,1,0.0,10.0
sku google,https://districomp.com.uy/p/google-chromecast-3-hdmi-1080p/5270/5266,0,1,0.0,54.0
sku informatica,https://districomp.com.uy/,0,1,0.0,38.0
sku informatica,https://districomp.com.uy/p/impresora-multifuncion-hp-2775-wifi-cartuchos-incluidos-/3943/3943,0,1,0.0,48.0
sku informatica,https://districomp.com.uy/p/nota-de-pedido-simple/4007/4007,0,1,0.0,65.0
sku informatica,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-negra/4077/4077,0,1,0.0,49.0
sku informatica,https://districomp.com.uy/p/talonario-de-vale-mil-apuntes-/4005/4005,0,1,0.0,66.0
sku laptop,https://districomp.com.uy/tecnologia/informatica/notebook/1,0,1,0.0,11.0
sku ram,https://districomp.com.uy/p/tablet-m7-7-quot-32gb-negra-con-1gb-de-memoria-ram-multilaser-nb355/5896/5892,0,1,0.0,7.0
sku ram,https://districomp.com.uy/p/tablet-u10-10-quot-64gb-negra-con-3gb-de-memoria-ram-multilaser-nb381/5898/5894,0,1,0.0,6.0
slim powerpoint,https://districomp.com.uy/p/presentador-inalambrico-puntero-powerpoint-slim-multilaser/4189/4189,0,1,0.0,10.0
smart tank 510,https://districomp.com.uy/p/cartucho-original-hp-gt53-negro-smart-tank-510-550-610/2323/2323,0,17,0.0,49.94117647058823
smart tank 510 hp,https://districomp.com.uy/p/cartucho-original-hp-gt53-negro-smart-tank-510-550-610/2323/2323,0,16,0.0,48.8125
smart tank 550,https://districomp.com.uy/p/cartucho-original-hp-gt53-negro-smart-tank-510-550-610/2323/2323,0,2,0.0,34.0
smartogo,https://districomp.com.uy/p/auriculares-intra-p2-con-microfono-smartogo-ph145-colores-surtidos/4607/4607,0,1,0.0,8.0
smartogo,https://districomp.com.uy/p/cable-usb-iphone-blindado-1-2m-smartogo-wi401-negro/4791/4791,0,11,0.0,5.818181818181818
